Audio_Id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Album_Name,Album_Type,Album_Total_Tracks,Album_Popularity,Year,Month,Day,Track_Name,Track_Popularity,Duration,Track_Number,Disc Number,Artist_Name,Artist_Followers,Artist_Popularity
3948,0.641,0.324,11.0,-5.851,1.0,0.0299,0.698,0.0,0.328,0.273,110.184,4.0,Afterglow,single,1,60,2020,12,21,Afterglow,66,185486,1,1,Ed Sheeran,117871001,90
3949,0.648,0.908,4.0,-4.251,0.0,0.108,0.0113,0.0,0.374,0.793,131.147,4.0,For Your Entertainment,album,14,57,2009,11,23,If I Had You,53,228240,8,1,Adam Lambert,1629329,61
3950,0.634,0.901,4.0,-6.508,1.0,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,4.0,Heaven on Earth (Remastered & Expanded Special Edition),album,28,63,1987,10,5,Heaven Is A Place On Earth,67,247093,1,1,Belinda Carlisle,899083,63
3952,0.545,0.452,4.0,-8.604,1.0,0.0248,0.595,1.29e-06,0.161,0.297,91.294,4.0,Blue,album,11,51,1996,7,9,Blue,51,169546,1,1,LeAnn Rimes,1441096,65
3954,0.578,0.639,4.0,-5.749,1.0,0.0374,0.0586,0.0,0.0944,0.296,108.045,4.0,All I Know So Far,single,1,53,2021,5,7,All I Know So Far,58,277413,1,1,P!nk,17411269,81
3955,0.666,0.692,5.0,-11.583,1.0,0.0379,0.151,6.44e-06,0.34,0.89,132.253,4.0,From Luxury To Heartache,album,13,32,1986,4,1,Move Away,35,261733,1,1,Culture Club,1652128,65
3957,0.45,0.914,6.0,-6.741,1.0,0.0647,0.0106,8.18e-05,0.101,0.336,124.42,4.0,Throwing Copper,album,17,55,1994,1,1,Selling The Drama,55,208293,2,1,Live,829066,62
3958,0.466,0.747,4.0,-4.838,0.0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,4.0,Listen,album,18,75,2014,11,10,Dangerous (feat. Sam Martin),66,203641,1,1,David Guetta,26562901,90
3959,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.0,Is There Anybody Out There?,album,13,63,2014,1,20,Say Something,68,229400,13,1,A Great Big World,600553,61
3960,0.421,0.873,10.0,-4.343,1.0,0.0564,0.0654,0.0,0.123,0.629,84.786,4.0,#3 Deluxe Version,album,17,77,2012,9,10,Hall of Fame (feat. will.i.am),81,202533,3,1,The Script,8365493,78
3961,0.528,0.904,2.0,-5.854,1.0,0.0343,0.000833,0.0,0.174,0.678,122.372,4.0,Celebrity Skin,album,12,67,1998,1,1,Malibu,61,230040,4,1,Hole,1277186,63
3962,0.578,0.926,6.0,-3.689,0.0,0.0548,0.00472,0.0127,0.14,0.877,149.976,4.0,Goodbye Lullaby (Expanded Edition),album,21,71,2011,3,8,What the Hell,72,220706,2,1,Avril Lavigne,11428971,78
3963,0.826,0.436,1.0,-9.583,1.0,0.0558,0.441,0.615,0.0964,0.272,119.051,4.0,Megalithic Symphony,album,14,67,2011,3,15,Sail,71,259093,10,1,AWOLNATION,2077660,63
3964,0.528,0.445,6.0,-12.075,0.0,0.0482,0.0198,0.000384,0.0766,0.97,206.361,4.0,The Best Of The EMI Years,compilation,20,28,2005,7,4,I Hear You Knocking,30,167786,1,1,Dave Edmunds,69263,42
3965,0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.699,124.206,4.0,Always in Between (Deluxe),album,17,64,2018,10,12,One Touch,51,197875,17,1,Jess Glynne,3083141,74
3966,0.676,0.948,5.0,-2.557,1.0,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,4.0,Love. Angel. Music. Baby.,album,13,71,2004,11,12,What You Waiting For?,62,221226,1,1,Gwen Stefani,6705586,78
3967,0.773,0.742,5.0,-3.678,0.0,0.046,0.0206,0.0,0.0754,0.571,114.071,4.0,Bones,single,1,68,2022,3,11,Bones,74,165264,1,1,Imagine Dragons,55627342,89
3968,0.504,0.761,10.0,-5.446,1.0,0.0437,0.00628,0.0,0.0892,0.884,117.999,4.0,Yourself or Someone Like You,album,12,71,1996,10,1,Real World,61,231693,1,1,Matchbox Twenty,2572897,68
3970,0.565,0.892,9.0,-7.994,1.0,0.0721,0.00645,0.0863,0.0907,0.345,101.718,4.0,Greatest Hits,compilation,15,39,1992,3,5,No Lies,33,233333,1,1,Noiseworks,157105,44
3971,0.378,0.638,10.0,-5.576,1.0,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4.0,Some Nights,album,11,72,2012,2,14,We Are Young (feat. Janelle Monáe),76,250626,3,1,fun.,3080928,68
3972,0.453,0.538,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,4.0,GINGER,album,12,64,2019,8,23,SUGAR,66,204533,2,1,BROCKHAMPTON,2250288,65
3973,0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4.0,Laundry Service,album,13,72,2001,11,13,"Whenever, Wherever",73,196160,3,1,Shakira,35807322,88
3974,0.698,0.701,7.0,-7.629,1.0,0.0288,0.173,9.16e-06,0.0768,0.899,103.026,4.0,Golden Years Of Dutch Pop Music,album,46,49,2016,4,8,Little Green Bag - Single Edit,54,201640,1,1,George Baker Selection,58142,49
3975,0.693,0.913,0.0,-3.035,1.0,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,4.0,Get Out My Head,single,1,48,2020,5,25,Get Out My Head,54,204933,1,1,Shane Codd,28020,50
3976,0.697,0.932,2.0,-3.157,1.0,0.115,0.258,0.0,0.263,0.806,161.96,4.0,Whistle (While You Work It),single,1,36,2015,2,10,Whistle (While You Work It),42,215032,1,1,Katy Tiz,25907,45
3977,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,3.0,Stuck with U,single,1,72,2020,5,8,Stuck with U (with Justin Bieber),78,228482,1,1,Ariana Grande,101946942,95
3979,0.567,0.821,6.0,-5.894,1.0,0.0371,0.418,0.0,0.108,0.895,150.106,4.0,Twisted,album,12,51,1995,1,1,Roll To Me,55,132306,7,1,Del Amitri,104176,48
3981,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,4.0,Gorillaz,album,17,72,2001,3,26,Clint Eastwood,74,340920,5,1,Gorillaz,12475968,81
3982,0.636,0.869,9.0,-5.289,1.0,0.0412,0.0378,0.0446,0.0808,0.306,143.011,4.0,Miracle (with Ellie Goulding),single,1,66,2023,3,10,Miracle (with Ellie Goulding),72,186496,1,1,Calvin Harris,22977270,86
3983,0.423,0.598,5.0,-7.443,1.0,0.0268,0.641,1.24e-06,0.34,0.521,151.972,3.0,"Forgiven, Not Forgotten",album,15,57,1995,9,26,Runaway,60,265133,6,1,The Corrs,1206798,63
3984,0.604,0.785,2.0,-6.824,1.0,0.0389,0.0272,0.0954,0.0411,0.779,117.827,4.0,Hotel,album,14,1,2005,3,14,Raining Again,0,226000,2,1,Moby,1940472,71
3985,0.692,0.911,9.0,-5.098,0.0,0.177,0.0149,7.34e-05,0.112,0.801,138.976,4.0,See You Again,single,1,27,2009,1,1,See You Again,32,190373,1,1,Miley Cyrus,25221661,84
3986,0.706,0.751,9.0,-6.323,1.0,0.0708,0.173,0.0,0.168,0.195,91.031,4.0,Replay,album,11,72,2009,8,18,Replay,76,182306,1,1,Iyaz,1019511,67
3987,0.678,0.48,3.0,-3.607,1.0,0.0298,0.588,0.0,0.0954,0.49,107.934,4.0,Wish You The Best,single,4,17,2023,4,14,Wish You The Best,22,210880,1,1,Lewis Capaldi,13062381,81
3988,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,4.0,Slime & B,album,13,67,2020,5,8,Go Crazy,71,176960,2,1,Chris Brown,24447275,89
3989,0.913,0.716,10.0,-4.152,0.0,0.0707,0.0927,0.0,0.0492,0.37,94.974,4.0,The New Classic (Deluxe Version),album,15,41,2014,1,1,Fancy,43,199938,5,1,Iggy Azalea,6671307,70
3990,0.621,0.935,10.0,-2.893,0.0,0.0325,0.00106,0.0105,0.456,0.668,127.988,4.0,"Put 'Em High (2016 Remixes, Pt. 1)",single,6,33,2016,8,1,Put 'Em High - StoneBridge & JJ Radio,38,204378,5,1,StoneBridge,17781,44
3991,0.708,0.772,7.0,-4.264,1.0,0.0322,0.0267,0.0,0.467,0.861,103.035,4.0,Sing When You're Winning,album,13,65,2000,1,1,Rock DJ,66,258560,3,1,Robbie Williams,3001609,74
3992,0.988,0.633,5.0,-15.012,0.0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,4.0,Loc-ed After Dark,album,11,57,1989,1,1,Funky Cold Medina,55,248160,6,1,Tone-Loc,311216,50
3993,0.672,0.941,9.0,-6.428,0.0,0.0499,0.0216,0.935,0.0749,0.763,130.254,4.0,9 PM (Till I Come),single,3,40,1998,10,26,9 PM (Till I Come) - Radio Edit,40,199520,1,1,ATB,413679,66
3994,0.656,0.731,6.0,-6.045,0.0,0.0616,0.00703,6.52e-06,0.0651,0.785,95.008,4.0,Reality Killed The Video Star,album,13,46,2009,1,1,Bodies,47,243859,2,1,Robbie Williams,3001609,74
3995,0.684,0.771,7.0,-5.007,1.0,0.043,0.0182,3.81e-06,0.0869,0.967,141.992,4.0,Ziggurats,album,10,36,2007,5,12,I Thought About You,27,192466,3,1,The Beautiful Girls,116207,47
3996,0.344,0.972,11.0,-3.675,0.0,0.116,8.48e-05,0.0,0.293,0.387,167.819,4.0,Lights And Sounds,album,14,55,2006,1,1,Lights And Sounds,58,208186,2,1,Yellowcard,1548204,64
3997,0.614,0.758,10.0,-5.434,0.0,0.0774,0.0281,1.18e-06,0.137,0.25,84.969,4.0,After Hours,album,14,51,2020,3,20,Heartless,43,198266,7,1,The Weeknd,96280450,96
3998,0.676,0.609,2.0,-5.831,0.0,0.481,0.0706,0.0,0.152,0.508,142.037,4.0,Life Is Good (feat. Drake),single,1,65,2020,1,10,Life Is Good (feat. Drake),70,237735,1,1,Future,19649594,93
3999,0.523,0.689,10.0,-6.58,1.0,0.027,0.228,0.0,0.109,0.547,84.09,4.0,Picture This (20th Anniversary Edition),album,12,62,1995,4,10,"Love Is All Around - From ""Four Weddings And A Funeral""",67,246240,12,1,Wet Wet Wet,536222,57
4000,0.631,0.226,11.0,-7.257,0.0,0.0396,0.879,0.0,0.115,0.0765,79.968,4.0,Lonely (with benny blanco),single,1,39,2020,10,16,Lonely (with benny blanco),44,149297,1,1,Justin Bieber,79449393,92
4001,0.741,0.706,0.0,-2.999,1.0,0.0619,0.00434,0.0,0.522,0.891,117.038,4.0,Live Louder,single,1,20,2014,9,5,Live Louder,25,189133,1,1,Nathaniel,9641,30
4003,0.511,0.638,0.0,-7.202,1.0,0.046,0.226,0.0,0.0609,0.205,60.03,4.0,Evergreen,album,11,38,2014,1,1,Four Walls,25,208346,10,1,BROODS,488165,52
4004,0.688,0.853,10.0,-5.814,1.0,0.0493,0.386,0.0,0.0862,0.743,103.993,4.0,B.o.B Presents: The Adventures of Bobby Ray,album,12,75,2010,4,27,Nothin' on You (feat. Bruno Mars),77,268320,2,1,B.o.B,2136928,74
4005,0.53,0.34,2.0,-9.308,1.0,0.0279,0.574,1.92e-06,0.144,0.231,76.959,5.0,Aussie As,album,10,37,2019,9,23,Aussie As,33,219840,1,1,Matt Scullion,4408,31
4006,0.424,0.88,4.0,-4.716,0.0,0.0416,0.000547,0.0,0.153,0.353,155.055,4.0,For(N)ever,album,13,37,2009,1,27,The Letter,28,234853,5,1,Hoobastank,2588476,69
4007,0.564,0.888,5.0,-6.763,1.0,0.0325,0.0109,6.68e-05,0.177,0.526,91.989,4.0,Adrenalize (Deluxe),album,22,54,1992,3,31,Let's Get Rocked,53,295957,1,1,Def Leppard,5234148,70
4008,0.425,0.684,10.0,-4.754,0.0,0.0293,0.224,0.0,0.0878,0.313,171.991,4.0,"Glee: The Music, We Built This Glee Club",single,6,39,2015,3,10,Listen to Your Heart (Glee Cast Version),36,226706,1,1,Glee Cast,1525421,74
4009,0.851,0.648,5.0,-7.479,0.0,0.208,0.219,0.0,0.355,0.865,96.608,4.0,Pain Is Love,album,16,50,2001,10,2,Always On Time,51,244970,5,1,Ja Rule,1976628,72
4010,0.373,0.844,7.0,-4.332,1.0,0.0327,0.000109,7.7e-05,0.124,0.377,104.899,4.0,rearviewmirror (greatest hits 1991-2003),compilation,33,57,2004,11,16,Even Flow,41,303666,3,1,Pearl Jam,9228314,77
4011,0.397,0.725,7.0,-4.862,1.0,0.043,0.00266,0.0,0.208,0.358,128.861,4.0,PRISM (Deluxe),album,16,72,2013,10,18,Unconditionally,55,228878,5,1,Katy Perry,35312093,86
4012,0.704,0.645,11.0,-6.515,0.0,0.0334,0.339,0.0,0.162,0.606,90.975,4.0,Low Blows,album,10,38,2017,7,14,Maybe It’s My First Time,30,213240,7,1,Meg Mac,130272,44
4013,0.759,0.699,0.0,-5.745,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96,4.0,...Baby One More Time (Digital Deluxe Version),album,16,77,1999,1,12,...Baby One More Time,80,211066,1,1,Britney Spears,15721956,84
4014,0.721,0.586,11.0,-5.999,1.0,0.034,0.204,2.21e-05,0.0902,0.918,176.104,4.0,In Between Dreams,album,15,74,2005,1,1,Good People,61,208506,4,1,Jack Johnson,3921851,76
4016,0.188,0.61,7.0,-7.665,1.0,0.0453,0.0985,0.00141,0.278,0.411,205.586,3.0,The Essential Journey,compilation,32,68,2001,10,16,Lights,36,190666,9,1,Journey,5872315,76
4017,0.738,0.814,7.0,-4.414,0.0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4.0,Know No Better,single,6,0,2017,6,2,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0,225849,1,1,Major Lazer,6223043,77
4018,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,4.0,V,album,12,82,2014,9,2,Sugar,77,235493,5,1,Maroon 5,43507581,87
4019,0.544,0.567,11.0,-10.8,0.0,0.0753,0.79,3.85e-06,0.363,0.559,78.227,4.0,The Best Of Dion & The Belmonts,compilation,30,49,2005,1,1,Runaround Sue - Remastered 1991,38,159813,13,1,Dion,219394,60
4020,0.818,0.803,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97,4.0,24K Magic,album,9,87,2016,11,17,24K Magic,79,225983,1,1,Bruno Mars,64119523,96
4021,0.743,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,4.0,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],album,25,78,2009,1,1,I Gotta Feeling,79,289133,5,1,Black Eyed Peas,8609765,81
4022,0.818,0.528,2.0,-10.666,0.0,0.0716,0.377,0.0,0.131,0.896,120.368,4.0,Boogie Nights / Music From The Original Motion Picture,compilation,13,42,1997,1,1,Spill The Wine,1,242066,5,1,Eric Burdon,123896,41
4023,0.574,0.612,0.0,-4.741,1.0,0.0781,0.357,0.0,0.158,0.368,136.046,3.0,Rushing Back,single,1,1,2019,9,27,Rushing Back,2,231663,1,1,Flume,2471163,72
4024,0.794,0.811,6.0,-8.966,0.0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4.0,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],single,1,71,2013,4,19,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],76,248413,1,1,Daft Punk,10323442,82
4025,0.563,0.665,7.0,-8.161,1.0,0.0301,0.322,8.47e-06,0.468,0.732,81.092,4.0,Legends,compilation,45,41,2004,9,25,Like Sister and Brother,31,203013,4,1,The Drifters,565917,65
4026,0.733,0.96,7.0,-3.597,1.0,0.0295,0.0514,0.00199,0.287,0.811,124.01,4.0,By Your Side (feat. Tom Grennan),single,1,55,2021,6,4,By Your Side (feat. Tom Grennan),61,189671,1,1,Calvin Harris,22977270,86
4027,0.584,0.889,1.0,-5.941,0.0,0.0343,0.0462,0.828,0.309,0.464,126.04,4.0,Levels,single,4,72,2011,10,28,Levels - Radio Edit,77,199906,1,1,Avicii,23152405,81
4028,0.787,0.673,11.0,-4.583,0.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4.0,Hot Pink,album,12,81,2019,11,7,Say So,73,237893,5,1,Doja Cat,32162215,87
4029,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,4.0,Señorita,single,1,69,2019,6,21,Señorita,74,190960,1,1,Shawn Mendes,43930725,85
4030,0.524,0.806,1.0,-3.447,0.0,0.406,0.197,0.0,0.101,0.45,115.172,4.0,Hurts 2B Human,album,13,57,2019,4,25,Can We Pretend (feat. Cash Cash),44,224360,7,1,P!nk,17411269,81
4031,0.771,0.685,1.0,-4.639,1.0,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4.0,The Writing's On The Wall,album,16,75,1999,7,27,"Jumpin', Jumpin'",67,230200,11,1,Destiny's Child,7558957,74
4032,0.534,0.925,0.0,-4.945,0.0,0.14,0.0138,0.0,0.709,0.557,154.072,4.0,My Beautiful Dark Twisted Fantasy,album,13,52,2010,1,1,POWER - Album Version (Edited),48,292093,3,1,Kanye West,28418009,93
4033,0.607,0.626,7.0,-10.168,1.0,0.0358,0.162,0.0677,0.114,0.54,95.701,4.0,The Platinum Collection,compilation,40,50,2009,1,1,Sadeness - Pt. 1 / Radio Edit,39,260400,1,1,Enigma,974094,64
4035,0.75,0.58,9.0,-7.505,1.0,0.0319,0.713,0.00318,0.0986,0.51,130.024,4.0,3 Words,album,11,58,2009,1,1,3 Words,38,273560,1,1,Cheryl,573191,53
4036,0.58,0.776,6.0,-6.965,0.0,0.0273,0.102,0.000213,0.183,0.866,80.54,4.0,Tea & Sympathy,album,14,32,2005,1,1,Songbird,24,156280,4,1,Bernard Fanning,156788,49
4037,0.645,0.801,0.0,-6.731,1.0,0.028,0.00252,3.4e-05,0.15,0.46,123.471,4.0,Push (Deluxe Edition),album,35,42,2013,11,8,When Will I Be Famous?,42,240066,14,1,Bros,75755,37
4038,0.556,0.588,9.0,-6.274,1.0,0.0325,0.307,0.0,0.0956,0.298,144.979,4.0,Bombs Away,album,11,53,2014,7,11,Let Me Down Easy,35,227631,3,1,Sheppard,316183,61
4039,0.755,0.901,9.0,-3.152,1.0,0.0893,0.0451,0.0373,0.363,0.959,145.042,4.0,We Started Nothing,album,10,45,2008,5,19,That's Not My Name,48,310573,2,1,The Ting Tings,413483,52
4041,0.877,0.422,10.0,-14.933,0.0,0.0546,0.04,0.000406,0.182,0.97,131.103,4.0,Hotter Than July,album,10,9,1980,9,29,Master Blaster (Jammin'),11,307933,6,1,Stevie Wonder,6712195,79
4042,0.629,0.581,4.0,-11.856,1.0,0.027,0.513,2.06e-06,0.0755,0.359,97.074,4.0,Lap Of Luxury,album,10,58,1988,4,12,The Flame,62,338800,3,1,Cheap Trick,1543550,61
4043,0.484,0.971,10.0,-2.746,0.0,0.0416,0.00137,0.00382,0.331,0.92,122.948,4.0,Apocalypso (Deluxe),album,13,47,2008,4,12,This Boys In Love,41,251986,4,1,The Presets,186586,49
4045,0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,4.0,Spice,album,10,75,1996,1,1,Wannabe,78,173026,1,1,Spice Girls,3887968,70
4047,0.583,0.695,9.0,-5.336,1.0,0.0423,0.0141,0.0,0.0527,0.224,104.879,4.0,Encore,album,14,79,2016,8,5,Middle,73,220573,2,1,DJ Snake,8956726,79
4049,0.714,0.781,4.0,-9.572,1.0,0.103,0.155,1.58e-05,0.0849,0.581,126.575,4.0,Best Of...,compilation,48,30,1998,1,2,Wig Wam Bam,28,180800,6,1,Sweet,482535,57
4050,0.497,0.719,6.0,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,4.0,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),compilation,15,68,1999,1,1,"Take My Breath Away - Love Theme from ""Top Gun""",70,255733,5,1,Berlin,581089,63
4051,0.654,0.862,6.0,-3.936,0.0,0.127,0.298,1.04e-06,0.162,0.838,159.434,4.0,Essential As Anything,compilation,24,42,2015,10,2,Too Many Times,29,158266,6,1,Mental As Anything,146955,48
4052,0.57,0.89,11.0,-2.049,0.0,0.0625,0.0407,0.0,0.677,0.563,125.003,4.0,Every Cloud - Silver Linings,album,11,59,2023,3,2,Living Without You,41,184103,4,1,Sigala,1569186,68
4053,0.674,0.844,0.0,-7.473,1.0,0.0727,0.116,0.00524,0.0805,0.595,107.888,4.0,Chocolate Starfish,album,12,35,2017,4,11,You're so Vain,34,249160,7,1,Chocolate Starfish,12624,29
4054,0.576,0.659,9.0,-5.617,1.0,0.0383,0.041,0.0,0.0587,0.717,94.853,4.0,Back In Black,album,10,83,1980,7,25,Rock and Roll Ain't Noise Pollution,58,266040,10,1,AC/DC,30053856,83
4055,0.562,0.381,10.0,-11.303,1.0,0.032,0.777,5.25e-05,0.12,0.479,115.2,3.0,Greatest Hits - Finest Performances,compilation,12,18,1995,1,1,It's Only Make Believe,15,150133,7,1,Conway Twitty,941875,62
4056,0.62,0.93,1.0,-3.685,1.0,0.0374,0.00043,0.0,0.0686,0.609,106.22,4.0,The Young and The Hopeless,album,14,72,2002,10,4,Lifestyles of the Rich & Famous,65,190173,3,1,Good Charlotte,2663585,68
4057,0.581,0.833,5.0,-5.03,0.0,0.0799,0.172,7.48e-05,0.0581,0.952,80.575,4.0,No Jacket Required (Deluxe Edition),album,24,47,1985,2,18,Don't Lose My Number - 2016 Remaster,38,288906,6,1,Phil Collins,6357125,78
4058,0.697,0.835,6.0,-5.843,1.0,0.0912,0.00578,0.0,0.314,0.832,128.018,4.0,Only One Flo (Part 1),album,8,71,2010,11,24,"Turn Around (5,4,3,2,1)",59,201386,2,1,Flo Rida,8748389,81
4059,0.753,0.881,1.0,-3.782,1.0,0.259,0.0126,0.00137,0.114,0.684,129.923,4.0,Survivor,album,18,61,2001,5,1,Nasty Girl,35,257826,4,1,Destiny's Child,7558957,74
4060,0.546,0.895,9.0,-7.189,1.0,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,4.0,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",compilation,15,70,1997,3,25,Footloose,69,220706,3,1,Kenny Loggins,1149589,68
4061,0.581,0.827,1.0,-4.566,1.0,0.141,0.0101,0.0,0.0522,0.549,174.013,4.0,Good Girl Gone Bad: Reloaded,album,16,70,2007,3,31,Umbrella,64,275986,1,1,Rihanna,64274904,91
4062,0.685,0.848,10.0,-3.437,0.0,0.0444,0.3,0.0,0.164,0.467,137.934,4.0,M.O.B.,single,1,22,2015,2,10,M.O.B.,27,194275,1,1,Tkay Maidza,206523,53
4063,0.554,0.186,1.0,-15.846,1.0,0.0379,0.909,0.00144,0.11,0.2,81.181,3.0,The Essential Jim Reeves,album,40,48,1997,2,14,He'll Have to Go,43,138640,15,1,Jim Reeves,470718,59
4065,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,4.0,Invasion of Privacy,album,13,76,2018,4,6,I Like It,73,253390,7,1,Cardi B,24791562,80
4066,0.761,0.639,5.0,-7.577,0.0,0.0539,0.0359,0.0,0.0945,0.922,164.088,4.0,My Way,album,10,65,1997,9,16,You Make Me Wanna...,66,219120,1,1,USHER,12537518,83
4067,0.871,0.736,0.0,-7.896,0.0,0.0675,0.22,0.000725,0.0894,0.967,115.149,4.0,Special Things (Bonus Track Version),album,10,43,1980,4,23,He's so Shy,48,218320,2,1,The Pointer Sisters,1082357,65
4070,0.628,0.967,8.0,-2.43,1.0,0.0538,0.0217,0.00157,0.336,0.349,125.982,4.0,Lionheart (Fearless),single,1,58,2022,10,21,Lionheart (Fearless),63,186689,1,1,Joel Corry,443229,72
4071,0.669,0.535,2.0,-12.36,1.0,0.0972,0.432,0.0,0.208,0.739,120.071,4.0,Monty Python Sings,album,25,50,1989,1,1,Always Look On The Bright Side Of Life,52,215333,1,1,Monty Python,135215,44
4072,0.629,0.853,4.0,-6.705,0.0,0.0932,0.00854,0.000385,0.413,0.562,117.992,4.0,Greatest Hits,compilation,18,44,2003,6,2,Let's Dance - Radio Edit,26,218066,5,1,Five,495766,54
4074,0.464,0.754,1.0,-7.286,1.0,0.104,0.00996,0.0078,0.32,0.588,94.438,4.0,The Honeymoon Is Over,album,13,45,1993,1,1,The Honeymoon Is Over,48,186600,2,1,The Cruel Sea,65085,42
4075,0.644,0.902,1.0,-3.127,1.0,0.162,0.0242,0.0482,0.101,0.552,126.004,4.0,UP!,single,1,21,2014,4,11,UP!,26,207040,1,1,Samantha Jade,106147,48
4076,0.773,0.859,11.0,-4.913,1.0,0.0747,0.0855,0.000187,0.914,0.813,118.459,4.0,Thriller 25 Super Deluxe Edition,album,30,77,2008,2,8,Thriller,71,357266,4,1,Michael Jackson,33826052,85
4077,0.606,0.591,0.0,-7.228,0.0,0.087,0.0756,0.0,0.328,0.477,95.802,4.0,FutureSex/LoveSounds,album,12,77,2006,9,12,Summer Love,65,252973,9,1,Justin Timberlake,14830276,82
4079,0.655,0.782,1.0,-4.789,1.0,0.185,0.375,0.0,0.317,0.832,79.427,4.0,Title (Deluxe),album,15,79,2015,1,9,Dear Future Husband,75,184226,3,1,Meghan Trainor,15516313,81
4080,0.735,0.64,10.0,-7.522,0.0,0.072,0.052,0.00102,0.345,0.551,104.444,4.0,Older,album,11,63,1996,5,13,"Fastlove, Pt. 1",62,324666,2,1,George Michael,5125991,75
4081,0.5,0.319,4.0,-15.735,1.0,0.039,0.497,0.0,0.101,0.646,177.489,3.0,Country Greats,album,10,24,2013,8,13,Wings of a Dove,26,142906,1,1,Ferlin Husky,80608,41
4082,0.603,0.554,2.0,-4.381,1.0,0.0646,0.452,0.0,0.0545,0.354,111.989,4.0,Always in Between (Deluxe),album,17,64,2018,10,12,Thursday,53,216239,4,1,Jess Glynne,3083141,74
4083,0.75,0.695,1.0,-7.651,1.0,0.0368,0.000312,0.0499,0.673,0.647,123.013,4.0,3000 Feet High,album,12,29,2001,1,1,Just The Thing,33,238400,2,1,Paul Mac,4563,26
4084,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,4.0,Everything Is 4,album,11,69,2015,5,29,Want to Want Me,73,207719,1,1,Jason Derulo,12311496,79
4085,0.633,0.714,5.0,-13.574,1.0,0.0325,0.193,0.000307,0.296,0.865,98.149,4.0,Lost Hits Of The 80's (Vol. 2),compilation,20,48,2012,1,1,Let's Go All The Way,43,239106,1,1,Sly Fox,4424,32
4086,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4.0,Without Me,single,1,63,2018,10,4,Without Me,68,201660,1,1,Halsey,21796139,83
4088,0.487,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.173,131.798,4.0,Positions,album,14,81,2020,10,30,pov,72,201882,14,1,Ariana Grande,101946942,95
4089,0.561,0.839,0.0,-4.587,1.0,0.0526,0.00488,1.99e-06,0.301,0.788,143.221,4.0,I Hate the Music,album,18,1,2009,9,18,Yesterdays Hero,0,225880,10,1,John Paul Young,38374,51
4090,0.565,0.932,4.0,-5.554,0.0,0.0565,0.455,3.26e-06,0.439,0.972,79.093,4.0,The Best Of The Royal Showband,compilation,27,24,2015,11,13,The Hucklebuck,28,144133,1,1,Brendan Bowyer & The Royal Showband,372,16
4092,0.66,0.689,4.0,-2.671,0.0,0.0337,0.0884,0.0,0.0922,0.427,127.98,4.0,Electra Heart (Deluxe),album,17,74,2012,4,27,Primadonna,70,221075,2,1,MARINA,5768535,73
